Sc2	0	3L	+	3903492	3905035	3903911,3904285,3904621,	3904069,3904506,3904684,
ida	0	3L	+	3905344	3907813	3905539,	3905602,
CG10853	0	3L	+	3947891	3948687	3947996,3948287,3948406,	3948054,3948360,3948487,
CG10863	1	3L	-	3941008	3942465	3941304,3941569,3941770,3942036,3942270,	3941372,3941626,3941864,3942103,3942358,
CG12766	1	3L	-	3938624	3940125	3938895,3939156,3939359,3939651,3939887,	3938959,3939215,3939479,3939720,3940007,
Eip63F-1	0	3L	-	3909973	3935617	3911914,3913774,3914002,3920027,3930852,3930996,	3913626,3913852,3919884,3930813,3930958,3933247,
mge	0	3L	-	3907852	3909931	3908531,3909039,	3909004,3909221,
Ubi-p63E	1	3L	-	3899259	3903184	3901770,	3903004,
Ccz1	0	3L	-	3897444	3899156	3897940,3898797,3898959,	3898004,3898862,3899015,
Acp63F	0	3L	-	3815839	3816354	3816046,3816256,	3816101,3816318,
ntc	0	3L	-	3803832	3806459	3804764,	3805821,
CG32264	0	3L	-	3714826	3806459	3717407,3718472,3718990,3721566,3722522,3723105,3723872,3767568,3769176,3769406,3781412,	3718196,3718638,3721537,3722156,3722860,3723639,3767137,3769078,3769242,3780423,3787557,
Gr64a	1	3L	+	4026769	4028600	4026964,4027212,4027469,4027687,4028020,4028323,	4027021,4027275,4027521,4027743,4028071,4028394,
Gr64b	1	3L	+	4028605	4032032	4028723,4029173,4029389,4029729,4029949,4030091,4030496,4030740,4031436,4031747,	4028784,4029229,4029452,4029784,4030002,4030152,4030546,4030800,4031495,4031809,
Gr64e	1	3L	+	4032141	4035703	4033852,4033977,4034107,4034550,4034885,4035098,4035327,4035474,	4033910,4034033,4034164,4034611,4034944,4035165,4035385,4035535,
Gr64f	1	3L	+	4035799	4037575	4035896,4036035,4036545,4036874,4037079,4037387,	4035950,4036093,4036603,4036925,4037135,4037447,
Rcd5	0	3L	+	4040529	4042597	4040903,4041693,	4040967,4041753,
CG1136	0	3L	+	4046596	4059660	4047006,4057415,4057596,	4057253,4057475,4057653,
Ugt305A1	1	3L	+	4059770	4061923	4060580,4061047,4061226,	4060638,4061114,4061282,
dib	0	3L	+	4062292	4064551	4062889,4063631,4063888,	4063030,4063691,4063975,
CG14990	1	3L	+	4093207	4094344	4093316,	4093383,
Fit1	1	3L	+	4103564	4107116	4104118,	4104203,
Ack	1	3L	+	4108186	4114157	4108983,4111639,	4110498,4111705,
Ras64B	1	3L	+	4139076	4141398	4139259,4139994,	4139907,4140051,
Akh	0	3L	+	4141467	4142070	4141654,	4141723,
CG32260	1	3L	+	4142364	4145966	4143756,4144121,4144695,4145042,4145327,4145480,	4143970,4144410,4144749,4145116,4145409,4145712,
CG1299	0	3L	+	4148696	4152473	4149025,4150391,4150722,4151555,4151693,	4150222,4150464,4151150,4151618,4151759,
Ero1L	0	3L	+	4170404	4173789	4170792,4171477,4172910,4173276,	4171214,4172225,4172968,4173338,
CG18675	0	3L	+	4173884	4192968	4174327,4174663,4174842,	4174394,4174726,4192192,
tipE	1	3L	+	4188499	4193788	4188628,4191886,	4189676,4192192,
Cpr64Ad	0	3L	+	4215379	4216414	4215464,	4215540,
CG14997	0	3L	+	4240173	4242603	4240274,4240523,4240891,4241176,4241435,4241703,4242090,	4240339,4240786,4240952,4241235,4241494,4241904,4242144,
pav	1	3L	+	4242734	4246233	4242888,4243706,4244314,4244696,4245302,	4242948,4243765,4244375,4244752,4245364,
CG1265	1	3L	+	4254776	4256053	4254968,4255295,4255730,	4255036,4255610,4255800,
CG1309	1	3L	+	4259430	4261643	4259668,4260057,4260260,4260971,4261305,	4259744,4260109,4260368,4261038,4261362,
CG1273	0	3L	+	4263719	4277778	4263968,4272197,4274096,4274397,4274618,	4272080,4273781,4274160,4274456,4274677,
Ctl1	1	3L	+	4277962	4281585	4278250,4279117,4279339,4279624,4279981,4280545,4280774,4281058,	4278741,4279185,4279395,4279681,4280266,4280612,4280837,4281116,
CG1316	1	3L	+	4283851	4286865	4284283,4284541,4284990,4285116,4285272,4285531,4285769,4285920,	4284347,4284605,4285053,4285175,4285425,4285599,4285847,4286172,
TfIIEbeta	0	3L	+	4287038	4288349	4287211,4287388,4287626,4287977,	4287284,4287464,4287687,4288034,
Hexo1	1	3L	+	4288641	4291211	4288701,4289171,4289880,4291050,	4289050,4289246,4289961,4291113,
CG11583	0	3L	-	4281504	4282817	4282548,	4282610,
CG11586	1	3L	-	4261297	4262470	4262204,	4262264,
CG15011	1	3L	-	4255991	4259152	4256499,4257015,4257256,4257520,4257715,4257888,4258062,4258274,4258946,	4256560,4257076,4257312,4257584,4257772,4257946,4258116,4258336,4259013,
ago	1	3L	-	4246343	4254306	4247587,4247825,4248122,4248408,4248654,4251840,	4247654,4247912,4248183,4248473,4248724,4254128,
ImpL2	0	3L	-	4224006	4236147	4224851,4225706,	4224927,4235903,
Cpr64Ac	0	3L	-	4211964	4212915	4212799,	4212862,
Cpr64Ab	0	3L	-	4210880	4211540	4211348,	4211458,
Cpr64Aa	0	3L	-	4207838	4209178	4208564,	4208892,
CG15005	0	3L	-	4200825	4204339	4203217,	4204085,
Teh3	1	3L	-	4182645	4184663	4182873,	4183307,
mas	1	3L	-	4161666	4167464	4162317,4162654,4163613,4164584,4164799,4165181,4165392,4165637,	4162377,4162713,4163670,4164644,4164885,4165243,4165465,4167330,
RfC4	1	3L	-	4134860	4136038	4135766,	4135819,
Chd64	1	3L	-	4114289	4122388	4115142,4115646,	4115305,4122156,
CG14995	1	3L	-	4094343	4103256	4095122,4095293,4095874,4096067,4096978,4097334,4097804,4098199,4100845,	4095200,4095636,4095972,4096904,4097206,4097507,4098026,4100780,4101477,
Gad1	1	3L	-	4074077	4088744	4075538,4075940,4076877,4078817,4079494,4082639,4084798,	4075596,4076799,4078750,4078926,4082403,4084730,4088212,
Faa	1	3L	-	4072032	4073954	4072431,4073091,4073369,	4072490,4073152,4073754,
CG11594	1	3L	-	4022700	4026011	4023216,4023494,4023627,4024706,	4023276,4023553,4023690,4024945,
slow	0	3L	+	4384442	4403181	4384627,4391221,4402156,4402643,	4390450,4401900,4402225,4402712,
CG15020	1	3L	+	4421662	4426621	4422313,4423866,4424626,4424901,4425182,4425378,4425588,4425891,	4423769,4424267,4424685,4424965,4425245,4425434,4425650,4425954,
nAChRbeta1	1	3L	+	4429349	4435993	4429502,4429715,4432522,4433459,4434059,4435089,	4429566,4432386,4433305,4433615,4434490,4435175,
CG15021	0	3L	+	4436721	4438311	4436891,	4436947,
CG12607	0	3L	+	4446573	4448072	4446677,4447587,	4447177,4447898,
CG7465	1	3L	+	4480283	4481487	4480333,	4480413,
HDAC1	1	3L	+	4626734	4629467	4626982,4627532,4628856,	4627420,4627611,4628952,
CG32243	1	3L	-	4539302	4541244	4540031,4540230,4540653,4540847,4541011,	4540085,4540295,4540713,4540923,4541065,
Tie	1	3L	-	4510698	4532145	4511546,4512595,4512851,4515255,4524706,	4512178,4512658,4512916,4524072,4531346,
CG13721	0	3L	-	4496883	4497777	4497275,	4497406,
CG15022	0	3L	-	4459193	4460317	4460182,	4460245,
CG11345	0	3L	-	4457177	4458163	4458045,	4458110,
CG32240	0	3L	-	4380864	4381629	4381126,4381327,	4381190,4381386,
dyl	1	3L	-	4294004	4307718	4296291,4298770,	4298530,4307358,
LeuRS-m	1	3L	+	4825853	4829038	4826042,4827886,4828186,	4826095,4827945,4828243,
CG13705	1	3L	+	4896864	4898470	4896918,	4896990,
CG13704	0	3L	+	4898900	4900869	4899042,4900360,	4900277,4900415,
CG32235	0	3L	-	4859810	4860470	4860206,	4860271,
CG32237	1	3L	-	4849438	4852461	4852322,	4852399,
CG7509	1	3L	-	4803077	4805274	4803596,4803919,4804122,4804642,	4803660,4803974,4804188,4804701,
CG12493	1	3L	-	4752393	4753738	4753370,	4753544,
ATPsynCF6L	1	3L	-	5011444	5012133	5011744,	5011800,
CG15210	0	X	+	10839230	10839895	10839455,	10839513,
CG17333	0	X	+	10847438	10848534	10847638,10848245,	10847770,10848365,
CG2202	1	X	+	10848757	10852327	10849975,10850973,10851641,	10850034,10851061,10851705,
v	0	X	+	10923972	10925631	10924053,10924287,10924481,10925142,10925327,	10924127,10924348,10924536,10925234,10925405,
CG2145	1	X	+	10927399	10929712	10927644,10928759,10929266,	10927712,10928837,10929392,
SmydA-4	0	X	+	11044756	11049540	11045135,11048296,11048601,11049135,	11047251,11048479,11048942,11049191,
sev	1	X	-	11071441	11086299	11072018,11072544,11072797,11073134,11077853,11078241,11078547,11079009,11079199,11079733,11084247,	11072099,11072603,11072857,11073193,11077913,11078308,11078614,11079134,11079659,11083445,11086196,
CG1537	1	X	-	11062027	11063170	11062268,11062463,	11062331,11062677,
C901	0	X	-	10964032	10967134	10965066,10965255,10965519,10965782,10966149,10966348,10966554,	10965125,10965459,10965591,10965991,10966210,10966415,10967068,
sbr	1	X	-	10832752	10847092	10833608,10834171,10834400,10834697,10834917,10836629,10837214,10846199,10846427,	10833675,10834229,10834468,10834881,10836520,10836693,10846107,10846267,10846492,
Ant2	1	X	-	10778954	10786907	10779695,10780120,10780526,	10779993,10780197,10786806,
Hsp60A	1	X	+	11108482	11112308	11108633,11111411,	11110041,11111475,
CG15201	0	X	+	11144120	11144809	11144249,11144482,	11144320,11144614,
Dlic	0	X	+	11154421	11164670	11154665,11155228,11161251,11161718,11162012,11162197,11162454,	11155034,11161061,11161318,11161783,11162086,11162269,11162516,
Gapvd1	1	X	+	11325385	11334071	11325510,11328192,11328407,11332233,11333146,11333318,	11328024,11328261,11328476,11332298,11333222,11333388,
Pa1	0	X	+	11359236	11360929	11359537,	11359604,
hop	0	X	-	11360930	11368098	11362004,11362235,11362486,11363428,11363846,11364423,11364803,11365239,11366130,	11362071,11362308,11362992,11363497,11363961,11364484,11365033,11365970,11366401,
l(1)10Bb	0	X	-	11324294	11325308	11325010,	11325092,
antdh	1	X	-	11168030	11169058	11168374,	11168454,
CG32668	0	X	-	11156676	11159760	11157572,11157867,11158119,11158809,11159020,11159287,	11157637,11157936,11158184,11158883,11159089,11159360,
CG15199	1	X	-	11140474	11141835	11140728,11141168,	11140790,11141806,
ssp7	0	X	-	11139762	11140263	11139934,11140109,	11140001,11140178,
Gtp-bp	1	X	-	11126877	11129087	11128063,11128789,	11128151,11128858,
CG11122	0	X	-	11112395	11124726	11115530,11120839,	11115598,11120901,
dlg1	1	X	+	11369665	11409776	11369799,11374510,11376973,11381980,11383112,11387933,11395791,11396103,11397912,11398183,11398659,11398822,11400832,11405423,11405842,11405995,	11373817,11376842,11381856,11382936,11387772,11395240,11395854,11397825,11397970,11398246,11398720,11400788,11405274,11405560,11405904,11406072,
Gs2	1	X	+	11422832	11430197	11423072,11424454,11428869,11429173,	11424282,11428529,11428982,11429239,
Sk1	1	X	+	11442539	11446012	11442708,	11443567,
HP5	0	X	+	11454786	11459227	11455191,11456487,11457764,	11455282,11456655,11458230,
Uba5	1	X	+	11483518	11485060	11483934,	11484046,
CG11696	1	X	+	11573731	11576152	11573983,11575194,11575638,	11574053,11575254,11575698,
CG11695	1	X	+	11576883	11578806	11577078,11577818,11578074,	11577145,11577877,11578133,
nod	1	X	+	11580772	11585750	11581040,11581299,11581904,11582184,11584496,11585270,	11581105,11581370,11582039,11584306,11584560,11585349,
rho-4	0	X	+	11599838	11606288	11600326,11604673,11605078,	11604312,11604736,11605138,
Vlet	0	X	-	11677344	11678589	11678349,	11678403,
CG2247	0	X	-	11606290	11611652	11607955,11608152,11608499,11608640,11609307,11609713,11610413,11610834,	11608014,11608234,11608553,11608703,11609402,11610202,11610477,11611532,
CG2533	0	X	-	11603243	11604194	11603894,	11604075,
CG1561	1	X	-	11581957	11584175	11582473,	11582533,
Kmn1	0	X	-	11571383	11572442	11572132,	11572191,
RpII215	1	X	-	11562800	11570326	11564605,11566978,11569286,	11564734,11567043,11569886,
Gr10b	0	X	-	11411783	11413190	11412070,11412890,	11412168,11412951,
m	1	X	+	11754273	11769508	11754582,11755745,11763281,11766480,11766680,11766898,11767101,	11755649,11763176,11766327,11766553,11766751,11766979,11767170,
CkIIbeta	1	X	+	11792533	11801587	11792686,11793518,11793900,11794165,11795008,11795186,	11793443,11793798,11793974,11794819,11795105,11799993,
CG15739	1	X	+	11873319	11875346	11873503,11874265,	11873882,11874387,
SelG	1	X	+	11887284	11888240	11887415,11887567,	11887483,11887631,
CG1840	1	X	+	11888352	11889186	11888514,11888656,	11888572,11888716,
regucalcin	1	X	+	12012377	12017375	12014521,12016721,	12016003,12016779,
fw	1	X	-	11992915	12003914	11993630,11994316,11994730,11994927,11995120,11995364,11995871,11996231,11996568,11996790,11997008,11997562,11998500,12002519,	11993792,11994377,11994815,11994994,11995185,11995463,11995936,11996392,11996641,11996856,11997088,11998238,12001928,12003747,
CG18130	0	X	-	11990118	11992768	11990652,11990905,11992229,11992354,11992517,	11990719,11990977,11992283,11992414,11992576,
CG10362	0	X	-	11926424	11930850	11926937,11927256,11927954,11928158,11929508,11929904,11930281,	11927010,11927322,11928009,11928233,11929712,11930021,11930349,
Upf1	1	X	-	11899996	11905371	11901279,11904681,11904976,	11901349,11904744,11905035,
Nrd1	1	X	-	11864651	11868893	11866311,11866661,11868489,	11866377,11866729,11868547,
CG10347	0	X	-	11852692	11854931	11853341,11854678,	11853401,11854836,
p24-1	1	X	-	11850909	11852530	11852339,	11852421,
Hsc70-3	1	X	-	11801696	11807117	11804458,11805042,	11804897,11806869,
dy	1	X	-	11769769	11778784	11772584,11773011,11776860,	11772696,11776671,11778032,
CG9360	1	X	-	11763474	11764590	11763823,	11763906,
Amun	0	X	-	11710120	11715565	11712366,11713688,11713808,	11712769,11713755,11714558,
FucT6	0	X	-	11706575	11709951	11707645,11708135,11708794,	11707711,11708245,11709203,
Lsm12a	1	X	+	12018640	12020719	12019325,12019758,12019941,12020138,	12019628,12019825,12020007,12020535,
Tango4	0	X	+	12021068	12022746	12021278,	12021338,
Cyp318a1	1	X	+	12032632	12035283	12032979,12033233,12033500,12033971,12034351,12034901,	12033042,12033300,12033902,12034036,12034412,12035016,
CG32655	0	X	-	12234562	12235877	12235125,	12235192,
CG11356	0	X	-	12102944	12103840	12103051,	12103172,
Cyp311a1	1	X	-	12029754	12031465	12030358,12030761,12031216,	12030412,12030839,12031276,
Usp7	1	X	-	12022837	12029032	12025057,12026511,12028039,	12025114,12026626,12028424,
CG2574	1	X	+	12408861	12409825	12409440,	12409510,
Cpr11A	0	X	+	12486970	12489448	12487093,12488041,12488496,	12487827,12488317,12488642,
Lsp1alpha	1	X	+	12490291	12492982	12490592,	12490660,
CG2556	0	X	+	12497188	12516565	12497593,12515517,12515767,	12514484,12515645,12515825,
Cpr11B	1	X	+	12553124	12554235	12553510,12553831,	12553622,12554015,
Fpgs	1	X	+	12611867	12615530	12611990,12612772,12613286,12614850,	12612395,12613110,12614021,12614917,
CG11085	0	X	+	12616316	12621216	12616749,12620213,	12619652,12620669,
CG1463	0	X	-	12609977	12611667	12610634,12611470,	12610689,12611523,
CG1824	0	X	-	12592555	12595624	12592948,12593612,12594892,12595331,	12593007,12593876,12594968,12595497,
LIMK1	1	X	-	12584385	12592193	12586249,12587900,12589167,12589321,12590484,	12586310,12587970,12589256,12589841,12591931,
Pits	0	X	-	12569169	12583193	12572626,12573409,12573814,	12572772,12573725,12581572,
Rab40	0	X	-	12459796	12463112	12460583,12461211,12461679,12461872,	12460989,12461456,12461736,12462867,
CG15731	0	X	-	12456409	12457763	12457509,	12457685,
CG32651	0	X	-	12404616	12408477	12405444,12405741,	12405516,12405814,
CG15725	0	X	+	12705854	12708841	12706748,	12706884,
CG4004	1	X	+	12744212	12749785	12744949,	12746869,
Agpat1	1	X	+	12765266	12772851	12765603,12767354,12769824,	12766969,12769691,12769915,
Brms1	1	X	-	12907986	12909622	12908688,12909180,	12908936,12909248,
CG4404	1	X	-	12903745	12906018	12905034,	12905613,
CG4407	1	X	-	12901353	12903516	12901851,12902966,	12902316,12903329,
Coq8	1	X	-	12898768	12901114	12899455,	12899523,
Paics	0	X	-	12757036	12760617	12758854,12759035,12759607,12759915,	12758923,12759463,12759712,12760349,
lic	1	X	+	13091145	13093986	13091541,13092002,13092221,13092486,	13091612,13092089,13092284,13093160,
CG42237	1	X	+	13115131	13123066	13115319,13120961,13121722,13122386,13122609,	13120652,13121606,13122106,13122450,13122686,
CG32645	0	X	+	13139199	13153462	13140047,13150168,13150444,13151910,13152717,	13149879,13150266,13150950,13152094,13152829,
CG4332	1	X	+	13155038	13157372	13155989,	13156069,
CG32640	1	X	+	13178005	13178523	13178047,	13178101,
CG32641	1	X	+	13184478	13184996	13184520,	13184574,
CG12723	0	X	-	13189643	13191883	13189972,13190936,	13190036,13191002,
Bap60	1	X	-	13157445	13159508	13157853,13159197,	13157914,13159266,
Fer3HCH	1	X	-	13107382	13108194	13107899,	13107962,
hep	0	X	-	13079205	13090434	13080567,13081118,13082064,13082538,13083098,13085751,13086045,13086591,13087140,	13080638,13081513,13082128,13082608,13085596,13085825,13086412,13086653,13089359,
CG12716	0	X	-	12974683	12976231	12975494,12975721,	12975557,12975850,
hec	0	X	-	12950436	12957462	12951683,12951820,12952063,12952408,12952628,12952821,12952977,12953833,12954583,	12951747,12951945,12952307,12952502,12952730,12952887,12953533,12954365,12957218,
CG15744	1	X	+	13288051	13294433	13288625,13288910,	13288692,13288967,
CG1622	1	X	+	13297082	13299910	13297239,13297447,13297651,13297882,13298812,	13297307,13297527,13297747,13298706,13298896,
dmrt11E	1	X	+	13368191	13370472	13368250,13369240,	13368493,13369999,
CG1640	1	X	+	13370606	13380160	13370802,13374103,13374385,13377947,13378275,13379370,	13373863,13374241,13377858,13378013,13378547,13379433,
Tim9a	0	X	+	13385210	13385893	13385396,13385595,	13385500,13385661,
CG1673	0	X	+	13396899	13401224	13397300,13399004,13399561,13399939,13400161,	13398585,13399331,13399633,13400007,13400230,
GstT4	1	X	+	13404749	13409323	13405084,13408574,13408791,	13408288,13408656,13408863,
CG15754	0	X	+	13528006	13529280	13528614,13528988,	13528819,13529059,
CG15756	0	X	+	13534400	13536202	13534804,13535032,13535336,	13534866,13535098,13535645,
Cpr12A	1	X	+	13543643	13544907	13544086,	13544494,
CG1998	1	X	-	13409369	13413074	13409749,13410268,13410517,13411425,13412416,13412922,	13409814,13410342,13411352,13412262,13412487,13412982,
Yippee	1	X	-	13385914	13387417	13386431,13386748,13387040,	13386589,13386815,13387186,
RpS15Aa	1	X	-	13335637	13337705	13336379,	13337505,
CG32631	0	X	+	13556472	13557866	13556719,	13556826,
CG32633	1	X	+	13561671	13563359	13561717,	13561966,
BthD	0	X	+	13612131	13613228	13612201,13612713,	13612261,13612776,
NFAT	0	X	+	13624745	13664568	13625589,13649501,13650067,13653505,13655204,13655459,13655775,13656034,13662686,	13649377,13649655,13652879,13654784,13655303,13655528,13655851,13660740,13662755,
CG11162	1	X	+	13676894	13677882	13677630,	13677701,
CG11158	1	X	+	13682952	13684616	13683188,	13683246,
Rtc1	1	X	+	13757179	13758598	13758083,13758306,	13758150,13758360,
CG11095	0	X	+	13811684	13812870	13812045,	13812112,
Nup93-1	1	X	+	13822826	13825910	13823087,13823331,13824214,13824916,	13823151,13823411,13824288,13825001,
jub	0	X	-	13826041	13830317	13826717,13826952,13827105,13827509,13827719,13828253,	13826787,13827043,13827340,13827579,13828224,13828642,
Clic	1	X	-	13812971	13822307	13813805,13813985,13814886,	13813875,13814377,13821925,
CG10993	1	X	-	13790338	13791111	13790707,	13790767,
CG32625	1	X	-	13756164	13756826	13756515,	13756584,
Grip91	1	X	-	13736570	13744683	13737806,13741977,13742241,13743734,	13741656,13742049,13742316,13744284,
g	0	X	-	13727204	13736278	13728614,13728817,13729023,13729693,13730436,13730644,13731622,13733224,13733441,13733636,13733835,13734738,	13728685,13728880,13729084,13729760,13730496,13731549,13733085,13733312,13733496,13733707,13734643,13735942,
CG9941	0	X	-	13718734	13721977	13719345,13720351,	13719411,13720418,
Nadsyn	0	X	-	13684380	13718285	13686502,13688002,13688161,13688571,13701353,	13686569,13688072,13688258,13701097,13718129,
CG12177	1	X	-	13677899	13680500	13678753,13679301,	13678855,13679896,
DNAlig4	1	X	-	13664584	13667811	13666163,13667136,13667360,	13666226,13667196,13667428,
Ndc80	0	X	-	13609671	13612062	13611242,13611695,13611817,	13611311,13611758,13611880,
up	0	X	-	13593474	13602578	13594050,13594363,13595084,13595242,13595538,13596748,13597404,13599460,13600117,	13594285,13595004,13595150,13595320,13596376,13597381,13599416,13600070,13602418,
CG11068	0	X	+	13955236	13956574	13955675,	13955745,
CG1368	0	X	+	14174756	14175670	14174829,	14174971,
CG11584	0	X	+	14181028	14183315	14181100,	14181192,
CG32603	1	X	+	14184561	14185807	14184598,	14184702,
yl	1	X	+	14193214	14199958	14193751,14194426,14197047,14199544,	14194013,14194498,14197110,14199622,
l(1)G0007	1	X	+	14201362	14224732	14203284,14203634,14223961,	14203441,14222907,14224025,
mRpL38	1	X	+	14226289	14227949	14226490,14226717,14227141,14227495,	14226562,14226784,14227197,14227566,
CG32599	0	X	+	14243686	14246514	14244035,14245299,14245764,	14245248,14245619,14245830,
betaNACtes3	1	X	+	14378806	14379826	14378905,	14378960,
betaNACtes4	1	X	+	14380351	14381416	14380435,	14380490,
CG9411	0	X	-	14472408	14480086	14474583,14475852,	14474659,14479773,
betaNACtes6	1	X	-	14316130	14317150	14316996,	14317051,
betaNACtes2	1	X	-	14314623	14315583	14315429,	14315484,
CG9400	1	X	-	14288084	14289393	14288587,	14288742,
mRNA-cap	1	X	-	14240266	14242822	14240520,14240784,14241125,14241318,14242313,	14240588,14240852,14241180,14241381,14242378,
Fbxl4	1	X	-	14234413	14237923	14234762,14234894,14235150,14235377,14235608,14235770,14236441,14236714,14236939,	14234825,14234959,14235212,14235444,14235661,14235833,14236507,14236846,14236994,
CG11674	0	X	-	14224647	14225879	14225270,	14225332,
CG13403	0	X	-	14191220	14192018	14191724,	14191879,
CG12540	0	X	+	14496135	14497240	14496334,14496780,	14496544,14496906,
nmdyn-D6	1	X	+	14583677	14584616	14583952,	14584029,
Ag5r2	1	X	-	14782962	14784052	14783246,	14783489,
NetB	1	X	-	14686038	14749376	14691403,14691890,14692042,14692222,14692455,14693195,14748059,14748921,	14691659,14691977,14692109,14692306,14693007,14746573,14748629,14749195,
hog	1	X	-	14718273	14718942	14718634,	14718694,
sbm	1	X	-	14584733	14602580	14586436,14586815,14587157,14587764,14588164,14588731,14590292,14591088,	14586497,14587061,14587266,14587922,14588630,14590246,14590917,14602462,
mRpS25	0	X	-	14582136	14582982	14582355,14582693,	14582499,14582757,
be	0	X	+	15024436	15042060	15024954,15030847,15031068,15031467,15032573,15034140,	15030586,15030911,15031178,15031543,15033606,15041616,
CG5541	0	X	+	15044123	15051842	15044283,15049265,15050138,15050359,	15048879,15049761,15050200,15050415,
dob	1	X	+	15067007	15069091	15067657,	15067888,
CG33177	1	X	+	15081367	15082369	15081799,	15081941,
CG5599	1	X	+	15086125	15088629	15086298,15087486,15087951,	15086803,15087553,15088015,
CG15027	0	X	-	15085159	15085827	15085720,	15085788,
CG9065	0	X	-	15084029	15084699	15084265,15084562,	15084353,15084626,
Lsd-2	0	X	-	15069127	15076220	15072648,15073391,15074374,	15073341,15073937,15075748,
CG9503	0	X	-	14919252	14923493	14921108,14921698,	14921225,14923301,
CG12398	1	X	-	14911781	14913812	14913124,	14913178,
CG14406	0	X	-	14909873	14910845	14910317,	14910624,
CG9514	0	X	-	14885952	14896891	14887924,14888475,14896402,	14888225,14895760,14896660,
CG9522	1	X	-	14846472	14848808	14848496,	14848643,
CG12539	1	X	-	14842617	14844757	14844525,	14844582,
CG32590	0	X	-	14838352	14839106	14838761,	14838818,
CG14407	1	X	-	14837471	14838198	14837753,	14837814,
rut	0	X	-	14787478	14826073	14790112,14790878,14792428,14794152,14794389,14794827,14795201,14795385,14795585,14796122,14797522,14799165,14799584,14800077,14800885,14801422,14824927,	14790181,14791248,14793126,14794215,14794461,14794961,14795275,14795446,14795649,14797292,14798875,14799281,14799950,14800151,14801143,14824789,14825962,
CG5877	0	X	+	15293031	15297169	15293893,	15294337,
dah	1	X	+	15328342	15331002	15328672,15328952,15329867,15330049,15330271,	15328736,15329010,15329932,15330112,15330334,
HDAC6	1	X	+	15333310	15340360	15334063,15335268,15335480,15335729,15336561,15338022,15338704,15338924,	15334990,15335350,15335546,15336290,15336615,15338072,15338837,15339627,
CG6227	1	X	+	15345169	15350021	15345422,15345763,15347334,15348476,	15345488,15346098,15347476,15348539,
CG9164	1	X	-	15380371	15385441	15381666,15382170,15382355,15382698,	15381802,15382229,15382546,15384911,
Pp1-13C	1	X	-	15359101	15361061	15360721,	15360791,
CG12608	1	X	-	15342857	15344625	15343502,15343673,	15343597,15343733,
CG9123	1	X	-	15340373	15342117	15340991,15341162,	15341086,15341222,
CG9114	0	X	-	15330784	15333154	15331487,	15331544,
CG9101	0	X	-	15228744	15229875	15229342,	15229435,
CG32588	1	X	-	15205807	15206636	15206090,15206318,	15206169,15206394,
Cyp4s3	1	X	-	15113302	15116542	15114107,15115404,15115925,	15114698,15115472,15116222,
CG11655	1	X	+	15453471	15455551	15454612,	15454974,
CG6294	0	X	+	15462722	15466812	15464425,15465993,15466124,15466476,	15465731,15466069,15466219,15466543,
CG6340	0	X	+	15482374	15486612	15482537,15483420,15485268,	15483199,15485122,15485332,
Alp11	1	X	+	15587733	15589365	15589034,	15589099,
CG8128	0	X	+	15697494	15700034	15697663,15698687,15698881,	15698323,15698760,15699162,
CG15601	1	X	+	15710647	15712309	15711456,	15711509,
CG9281	1	X	-	15705806	15710539	15707064,15707665,15708238,15708982,	15707129,15707733,15708314,15710306,
Pis	0	X	-	15701451	15703770	15702185,15702415,15702662,15703318,	15702264,15702509,15703184,15703570,
CG9240	1	X	-	15700172	15701259	15700807,	15700989,
CG9220	1	X	-	15585289	15593534	15587006,15587523,15589931,15590953,	15587110,15589625,15590059,15592957,
CG9213	1	X	-	15572076	15574535	15572445,15573232,	15572510,15573287,
CG15643	0	X	-	15570380	15572149	15571485,	15571564,
mh	0	X	-	15472804	15475400	15474495,15474959,15475161,	15474603,15475039,15475224,
Grip128	1	X	-	15468281	15472119	15468449,15470021,15470588,15471266,15471864,	15468514,15470089,15470649,15471376,15471920,
shtd	0	X	-	15455544	15462441	15456302,15456944,15457443,15459547,15460825,15461045,15461227,	15456362,15457009,15457503,15459607,15460884,15461104,15461288,
CCT6	1	X	+	15746648	15748971	15746907,	15747308,
CG8260	1	X	+	15756318	15757767	15757225,	15757309,
mRpL3	0	X	+	15761248	15762663	15761371,15761536,15762121,	15761431,15761598,15762175,
CG8565	1	X	+	15837830	15841160	15837979,15839494,15840028,	15838357,15839551,15840281,
CG15914	0	X	+	15853421	15854970	15853530,15853888,	15853606,15853942,
Gbeta13F	1	X	+	15860115	15866175	15860322,15861492,	15861224,15861566,
Gapdh2	1	X	+	15868145	15869661	15868243,	15868318,
Lrp4	1	X	+	15910870	15921013	15910988,15912123,15914094,15914277,15914541,15916071,15916689,15918014,15918457,15918642,15918825,15919385,15919686,	15911908,15912779,15914156,15914350,15914606,15916474,15916783,15918066,15918517,15918708,15918887,15919529,15919741,
Lcch3	1	X	+	15925105	15928529	15925252,15926228,15926503,15926753,15926974,15927884,15928172,	15926010,15926332,15926572,15926817,15927381,15927951,15928232,
CG8924	1	X	+	15941077	15944449	15941632,15943290,	15942372,15943350,
Or13a	1	X	+	15974425	15976706	15974777,15975492,15976144,15976313,15976560,	15975061,15976045,15976206,15976372,15976632,
Slc25A46a	1	X	+	15983772	15985405	15983951,15984127,15984538,	15984014,15984191,15984594,
CG8939	1	X	+	15997016	15999698	15998984,	15999046,
