GeneID_692691	0	BHWX01000011.1	-	19636954	19641626	19638414,19641436,	19641343,19641588,
LOC101746129	0	BHWX01000010.1	-	17042242	17045956	17043603,17044016,17044672,17045247,	17043888,17044467,17045151,17045722,
LOC101743531	0	BHWX01000003.1	-	1905633	1907034	1906520,	1906825,
LOC101737104	1	BHWX01000018.1	+	1436219	1442639	1436337,1437395,1438039,1441171,	1437164,1437805,1440998,1442074,
LOC101735326	0	BHWX01000007.1	+	11200461	11212320	11200640,11201058,11202340,11202822,11203579,11205160,11206936,11208630,11209662,11210324,	11200857,11202231,11202665,11203499,11205070,11206871,11208445,11209505,11210260,11211330,
LOC101745423	1	BHWX01000025.1	+	700070	710373	700219,701208,702168,702404,703012,703460,704103,705111,706922,708369,	700997,702019,702249,702863,703322,703919,704890,706708,708303,709181,
GeneID_692529	0	BHWX01000009.1	+	11367038	11435443	11367650,11367836,11368099,11369340,11389049,11391775,11402828,11406131,11407449,11408049,11412904,11415460,11421902,11429608,11432412,11433965,	11367730,11367931,11369175,11388909,11391656,11402696,11405968,11407304,11407931,11412796,11415099,11421805,11429486,11432308,11433833,11434462,
GeneID_693117	1	BHWX01000011.1	-	10821581	10830189	10821856,10826548,10827160,10829421,	10826381,10827058,10829254,10829804,
LOC110386328	0	BHWX01000014.1	+	7540938	7542937	7541162,	7542321,
LOC110386145	0	BHWX01000011.1	-	10026947	10029009	10027823,	10027893,
LOC101741012	1	BHWX01000003.1	-	4651140	4656421	4652392,4653646,	4653503,4656206,
LOC101743135	0	BHWX01000009.1	-	16572586	16577679	16573005,16573689,16574308,	16573518,16574236,16577451,
LOC101738880	1	BHWX01000023.1	-	1257768	1261157	1257884,1258388,1258856,1259012,1259240,1260191,1260823,	1258296,1258751,1258952,1259107,1260053,1260747,1260995,
LOC101742031	0	BHWX01000008.1	-	6586345	6591924	6587870,6589309,6589883,6590701,	6588989,6589734,6590453,6591521,
LOC101742726	0	BHWX01000002.1	+	49085	54246	49136,50982,52355,52701,53482,	50885,52249,52626,53351,53565,
LOC101740352	0	BHWX01000015.1	-	14647211	14658274	14647394,14648225,14650405,14652568,14654013,14654821,14656660,	14648130,14650288,14652508,14653868,14654668,14656551,14658158,
LOC732967	1	BHWX01000018.1	-	10779799	10792978	10780112,10781081,10782875,10783487,10783970,10785393,10789480,10790463,10791235,10792048,	10780961,10782676,10783389,10783697,10785149,10789378,10790264,10791137,10791775,10792754,
LOC101735549	0	BHWX01000009.1	-	4574942	4860651	4576333,4577428,4594529,4714312,4724908,	4577269,4594436,4714283,4724855,4860166,
LOC101742286	0	BHWX01000010.1	+	13503008	13508966	13503237,13503513,13504000,13504779,13505084,13505389,13506466,13507018,13507770,	13503398,13503805,13504646,13504859,13505239,13506243,13506815,13507578,13508691,
LOC101735490	1	BHWX01000023.1	-	9924995	9975180	9925445,9925796,9926069,9926422,9926709,9938788,9940063,9946951,9949130,9949907,9950792,	9925660,9925869,9926228,9926530,9938581,9939885,9946777,9948989,9949826,9950602,9974909,
LOC101741201	0	BHWX01000015.1	+	11301873	11307403	11302136,11302850,	11302680,11304278,
LOC101740245	1	BHWX01000010.1	+	2489415	2498485	2489785,2491504,2493192,2493880,2495630,	2491261,2492990,2493757,2495488,2498291,
LOC105842929	1	BHWX01000014.1	+	522549	525010	522999,523147,523578,523739,	523073,523540,523672,524073,
LOC101743831	0	BHWX01000013.1	+	12066613	12082993	12066920,12068090,12072552,	12067622,12072427,12082788,
LOC101745480	1	BHWX01000020.1	-	8636312	8641029	8636468,8638205,8638939,8640785,	8637990,8638766,8640051,8640871,
LOC101737340	1	BHWX01000024.1	+	3659217	3662288	3659633,	3660386,
LOC105842952	0	BHWX01000015.1	-	14254644	14259990	14254752,14256229,14256448,14258189,14259609,	14256131,14256341,14258120,14259533,14259853,
LOC101746071	1	BHWX01000008.1	-	9611964	9628974	9614040,9615297,9616399,9617558,9618628,9619337,9619555,9620365,9621404,9622628,9624652,9625019,9625429,9626454,9627319,	9615093,9616237,9617315,9618479,9619192,9619432,9620195,9621210,9622493,9624484,9624867,9625250,9626291,9627188,9628118,
LOC105841518	0	BHWX01000008.1	+	1710381	1801270	1710549,1714277,	1710641,1800984,
LOC101736541	1	BHWX01000021.1	-	6952024	7043277	6955330,6957360,6959736,6961951,6964717,6969236,6971808,6999173,7030114,7040391,7041377,	6957229,6959579,6961819,6964520,6969133,6971639,6999060,7029995,7040289,7041253,7043057,
LOC101739470	0	BHWX01000023.1	+	17594334	17640360	17594456,17595534,17596702,17598432,17599423,17600311,17603432,17604068,17605002,17606037,17608112,17608804,17609498,17610959,17611979,17613117,17613866,17634619,17635291,17636178,17637362,17638617,17639141,17639926,	17595513,17596577,17598386,17599360,17600208,17603341,17603935,17604950,17605900,17608038,17608605,17609332,17610824,17611879,17613042,17613781,17634463,17635149,17636103,17637209,17638469,17639072,17639825,17640182,
GeneID_100272172	1	BHWX01000006.1	-	6571149	6633605	6573451,6577595,6581718,6586502,6614842,	6576987,6581672,6586414,6614783,6633279,
LOC101735436	1	BHWX01000022.1	-	8458015	8475743	8458246,8461399,8463650,8464140,8467262,8473310,8474238,	8461260,8463466,8464068,8467049,8473149,8474065,8475582,
LOC110385141	1	BHWX01000017.1	+	6706182	6711733	6706384,6706836,6707098,6707368,6707733,6708603,6708782,6709039,6709233,6709548,	6706679,6706930,6707179,6707561,6708365,6708686,6708852,6709126,6709382,6709814,
LOC101743046	1	BHWX01000011.1	+	7646362	7804152	7646881,7660811,7685232,7716685,7720886,7724771,7756982,7777816,7794212,7798174,7798674,	7660771,7684460,7716535,7720742,7724642,7756820,7777686,7794012,7798085,7798580,7799151,
LOC101736320	0	BHWX01000018.1	-	432963	440743	434040,434809,435810,436357,437857,438572,	434676,435692,436145,437214,438365,440235,
LOC101745518	1	BHWX01000008.1	+	2222890	2225263	2223050,	2223389,
LOC101736979	0	BHWX01000013.1	+	6814713	6823615	6814948,6815694,6817126,6817784,6818182,6820163,	6815515,6816813,6817634,6818065,6820027,6821046,
LOC101745245	1	BHWX01000012.1	+	7176589	7183041	7176814,7178541,7179186,7181425,	7178173,7179015,7181317,7182706,
LOC101743472	1	BHWX01000003.1	-	9531524	9538025	9532151,9532739,9533053,9534732,9535359,9536192,9537250,	9532593,9532948,9534607,9535199,9536059,9537179,9537743,
LOC101735312	0	BHWX01000025.1	+	2162725	2165346	2163049,2164235,	2164144,2165116,
LOC101736553	1	BHWX01000012.1	+	11491335	11494759	11492140,11493121,11493640,11493914,	11492944,11493243,11493711,11494214,
LOC100500751	0	BHWX01000016.1	-	6338289	6350861	6338530,6339446,6340454,6341182,6342118,6344506,6344665,6345818,6346601,6349257,	6339299,6340321,6340960,6341954,6344415,6344584,6345727,6346395,6349194,6350820,
GeneID_100286768	0	BHWX01000003.1	+	7918753	7919334	7918895,	7918983,
LOC101736101	0	BHWX01000004.1	+	1647895	1648612	1648148,	1648222,
LOC101745005	1	BHWX01000022.1	-	4998704	5069260	4999017,4999959,5000488,5001380,5002382,5003830,5006295,5006565,5008609,5009463,5009693,5068485,	4999854,5000290,5001207,5002226,5003683,5006107,5006370,5008422,5009299,5009554,5068408,5069199,
LOC101744933	1	BHWX01000017.1	-	6289539	6295996	6289907,6290421,6291163,6291345,6291513,6292023,6292327,6292566,6293012,6293473,6293672,6294050,6294681,6295629,	6290284,6290964,6291253,6291422,6291908,6292213,6292441,6292952,6293371,6293558,6293935,6294529,6295503,6295889,
LOC101744582	1	BHWX01000023.1	+	8649109	8660047	8649291,8650578,8651429,8652576,8653288,8653871,8654402,8654639,8655147,8655673,8656091,8656636,8657552,8657822,8659314,	8650486,8651286,8652467,8653132,8653663,8654217,8654487,8654710,8655450,8655954,8656438,8657321,8657710,8659162,8659799,
LOC101742177	1	BHWX01000001.1	-	467556	495035	467821,468786,469379,469871,470236,470793,471763,472230,472715,473335,473915,474609,475279,475939,487909,489587,490772,491408,491500,491968,494543,	468699,469218,469723,470084,470683,471482,472150,472665,473300,473793,474529,475211,475795,487824,489475,490580,491284,491488,491741,494382,494908,
LOC119629106	0	BHWX01000011.1	+	6473331	6475542	6473936,	6474800,
GeneID_100187556	1	BHWX01000001.1	-	8994826	9038567	8995122,8995736,8999037,9000405,9002823,9003947,9005512,9007259,9009175,9010806,9013430,9014367,	8995628,8998930,9000284,9002750,9003829,9005417,9007133,9009084,9010716,9013298,9014162,9038435,
LOC101746038	1	BHWX01000001.1	-	19482370	19589867	19488833,19489121,19489875,19491083,19491977,19493585,19500488,19506565,19581185,	19488942,19489762,19490902,19491951,19492830,19500347,19506438,19581142,19589618,
LOC101746948	1	BHWX01000016.1	+	2616776	2634786	2617075,2625788,2627396,2628334,2629941,2631009,2632443,	2625674,2627175,2628113,2629823,2630865,2632352,2633069,
LOC101743338	1	BHWX01000025.1	+	8351541	8372291	8351702,8353323,8355077,8355269,8357471,8357982,8359513,8363063,8363694,8365655,8366761,8367554,8368488,8369598,8370261,8370782,	8353239,8353430,8355148,8355756,8357884,8358701,8362789,8363560,8365522,8366346,8367084,8368263,8369301,8370127,8370656,8371616,
LOC101739332	0	BHWX01000005.1	+	5487824	5523730	5487896,5488348,5489004,5489766,5490259,5491981,5492707,5493423,5494759,5495198,5496373,5497646,5497771,5497965,5498418,5498970,5499181,5499839,5499979,5500162,5500359,5500485,5501628,5501828,5501944,5502123,5502333,5502982,5503317,5503511,5503642,5503832,5504343,5504664,5504807,5505500,5506393,5506942,5507383,5507584,5508394,5508524,5510284,5511390,5511898,5512133,5512794,5512911,5513998,5514212,5514499,5514683,5514843,5515208,5516618,5517186,	5488186,5488830,5489663,5490116,5491864,5492632,5493356,5494741,5495172,5496262,5497522,5497721,5497854,5498294,5498920,5499070,5499715,5499929,5500060,5500235,5500435,5501508,5501704,5501894,5502021,5502209,5502935,5503209,5503396,5503592,5503730,5504219,5504614,5504759,5505295,5506273,5506800,5507333,5507473,5508267,5508474,5510176,5511257,5511848,5512022,5512664,5512861,5513261,5514078,5514372,5514570,5514785,5515099,5516489,5517096,5523285,
LOC101735528	1	BHWX01000007.1	+	8022361	8037804	8022842,8028237,8028989,8034719,	8023563,8028831,8034498,8037669,
LOC101735974	1	BHWX01000007.1	+	4231688	4238387	4231825,4232187,4232565,4233702,4234902,	4231946,4232498,4233583,4234852,4235313,
LOC101735902	0	BHWX01000010.1	+	14297519	14299518	14297629,14298525,	14297761,14299263,
LOC101739055	0	BHWX01000001.1	-	17957414	17958056	17957564,	17957792,
LOC101742168	0	BHWX01000005.1	-	10711757	10728510	10712756,10713379,10713661,10714378,10714799,10715443,10716112,10719272,10720271,10721433,10721652,10723127,10728192,	10712986,10713508,10714238,10714620,10715279,10715887,10718410,10719436,10720354,10721508,10723050,10727933,10728294,
LOC101745858	1	BHWX01000009.1	-	8074217	8080970	8074492,8075222,8075447,8076490,8078542,8079119,	8074566,8075295,8076385,8078316,8078960,8080603,
LOC101739095	1	BHWX01000011.1	+	17677307	17682682	17677523,17678921,17680456,17682176,	17678085,17680121,17681990,17682507,
LOC101742671	1	BHWX01000009.1	-	343888	350952	344041,345268,345982,347753,348084,348618,350293,	345087,345836,347597,347924,348538,350095,350595,
LOC101742404	1	BHWX01000004.1	+	8267897	8274055	8268217,8268495,8270075,8271047,8272152,	8268421,8269961,8270867,8271970,8272770,
GeneID_100188955	1	BHWX01000021.1	-	9396431	9462056	9396815,9397904,9399851,9401044,9402254,9402806,9403372,9404949,9405497,9419038,9422044,9432379,9452280,9453393,9454746,	9397705,9399769,9400884,9402075,9402545,9403079,9404828,9405396,9419013,9421846,9432242,9452236,9453330,9454649,9461821,
LOC101737178	0	BHWX01000021.1	+	3198682	3203347	3198897,3200706,3201348,	3200652,3201124,3202674,
LOC101744917	1	BHWX01000023.1	+	7208420	7213818	7212034,7212523,	7212116,7213011,
LOC101737838	0	BHWX01000005.1	+	6451500	6463644	6451705,6452245,6452729,6453454,6454817,6455224,6456695,6458671,6459192,6460292,6460896,6461839,6462519,	6452163,6452578,6453231,6454637,6455035,6456514,6458441,6459052,6460129,6460704,6461682,6462426,6463470,
LOC101736236	0	BHWX01000018.1	+	7412677	7420232	7412890,7413153,7413751,7414548,7415072,7416017,	7412977,7413544,7414419,7414942,7415894,7416767,
LOC101743330	0	BHWX01000022.1	+	9490985	9492152	9491530,	9491614,
LOC101738603	1	BHWX01000021.1	+	13892062	13908883	13892212,13894170,13895373,13896488,13897145,13897819,13900248,13907703,	13894039,13895161,13895828,13896953,13897710,13899975,13907547,13908577,
GeneID_100136938	0	BHWX01000009.1	-	13431894	13450745	13432222,13433474,13434438,13435356,13438139,	13433374,13434322,13435190,13437905,13450545,
GeneID_692663	1	BHWX01000015.1	+	9190071	9200992	9190223,9198560,9199219,9199667,9200233,	9198408,9199063,9199464,9200075,9200840,
LOC119630634	1	BHWX01000026.1	-	9982537	9986684	9984231,	9985412,
LOC692501	1	BHWX01000023.1	-	8178521	8183235	8179194,8180617,8181322,8182273,	8180478,8181232,8182150,8182801,
GeneID_751090	1	BHWX01000028.1	+	9335935	9339364	9335954,9337188,9337405,9338175,	9337103,9337291,9337990,9338987,
LOC101735309	1	BHWX01000015.1	-	14713256	14716404	14713381,14713645,14714242,14714458,14714911,14715646,14716201,	14713550,14714137,14714398,14714769,14715505,14716122,14716387,
LOC101735973	1	BHWX01000004.1	-	16725574	16795787	16727122,16737026,16757268,16782082,	16736884,16757074,16781826,16795479,
LOC101736179	1	BHWX01000012.1	-	10842505	10865692	10844108,10844530,10851585,10853157,10857742,10860503,10861132,10861376,10863127,10864161,	10844386,10851413,10852921,10857604,10860361,10861106,10861229,10862894,10864066,10864409,
LOC101745237	0	BHWX01000020.1	+	8601663	8631835	8602035,8602819,8603949,8605111,8618555,8619475,8622063,8623349,8624793,8627482,8628692,	8602724,8603833,8604942,8618513,8619305,8621996,8623245,8624587,8627347,8628601,8629582,
LOC101746547	1	BHWX01000017.1	-	15513652	15538242	15514185,15514921,15515437,15516526,15517268,15518314,15518879,15520893,15522314,15523607,15524840,15525571,15528188,	15514771,15515276,15516381,15517128,15518153,15518715,15520731,15522196,15523503,15524648,15525501,15528054,15538137,
LOC101739570	1	BHWX01000019.1	+	10371519	10372678	10371672,	10372014,
LOC101739575	0	BHWX01000025.1	-	4791348	4797266	4791960,4793127,4795305,4795952,4796500,	4792941,4795153,4795672,4796295,4797034,
LOC101742896	1	BHWX01000001.1	-	5782409	5874116	5784711,5789196,5791040,5794504,5796276,5836677,5860519,5872792,5873534,5873837,	5789112,5790795,5794358,5796135,5836560,5860341,5872712,5873336,5873663,5873948,
LOC105841681	1	BHWX01000012.1	-	12853996	12870391	12854077,12855233,12856646,12859575,12862505,12864412,12864862,12866033,12866894,12867341,	12855106,12856369,12859452,12862354,12864303,12864741,12865874,12866733,12867293,12870188,
GeneID_692440	1	BHWX01000012.1	+	1030917	1072209	1031091,1061988,1062769,1067798,1069060,1070353,1070809,	1061914,1062631,1067646,1068876,1070124,1070654,1070884,
LOC101739749	0	BHWX01000005.1	+	8745535	8751433	8745806,8746879,8747802,	8746124,8747748,8750405,
LOC101735471	1	BHWX01000018.1	-	7333620	7334966	7334187,7334698,	7334365,7334916,
GeneID_100144574	0	BHWX01000012.1	-	11562428	11567291	11563478,11564121,	11563959,11566885,
LOC101745800	1	BHWX01000014.1	+	1170206	1194908	1170425,1177634,1179346,1187035,1189696,1190869,1191831,	1177521,1179236,1186778,1189514,1190749,1191617,1192672,
LOC101743279	0	BHWX01000003.1	+	5673650	5681570	5673802,5677557,5678746,	5676296,5678659,5678959,
GeneID_100174837	0	BHWX01000007.1	+	1830593	1840407	1830694,	1839120,
LOC101742327	0	BHWX01000020.1	-	2164818	2189589	2165466,2166809,2167314,2168130,2168763,2170199,2170728,2171395,2172286,2173746,2174307,2175792,2176547,2180500,2183358,2184490,2186789,2188922,	2166721,2167199,2168044,2168702,2170109,2170639,2171331,2172125,2173650,2174214,2175559,2176416,2180486,2183264,2184346,2186689,2188848,2189174,
LOC101744812	0	BHWX01000009.1	-	11082509	11097202	11083083,11084188,11084840,11085581,11086196,11087368,11088472,11091039,	11083889,11084600,11085240,11085663,11087148,11088329,11090872,11097048,
LOC101736070	0	BHWX01000026.1	+	1963010	1968065	1963352,1963619,1964110,1965417,1966368,1967163,	1963498,1963975,1965314,1966207,1967063,1967863,
LOC101745659	1	BHWX01000003.1	+	13475971	13634753	13476367,13501807,13525545,13571255,13591062,13619372,	13501658,13525413,13571076,13590820,13619058,13634471,
LOC101742935	1	BHWX01000006.1	-	514123	608972	518793,519457,520330,521476,522687,523493,523951,525590,526513,539100,539600,606896,	519257,520138,521354,522467,523315,523774,525404,526341,538909,539521,606453,608870,
LOC101745064	1	BHWX01000019.1	-	11431300	11442628	11432835,11436769,11437511,11439595,11441207,	11436593,11437344,11439407,11441056,11442523,
LOC101745610	1	BHWX01000006.1	+	1693423	1714022	1693612,1700545,1701190,1704563,1708343,1710333,1713172,	1700513,1701023,1704440,1708241,1710224,1713049,1713302,
LOC101741097	0	BHWX01000015.1	+	12772183	12798586	12772718,12774053,12774529,12775340,12775718,12777025,12778823,12779861,12781635,12782894,12785100,12787074,12788439,12790196,12795905,12796782,	12773901,12774337,12775229,12775559,12776811,12778708,12779725,12781460,12782727,12784948,12786895,12788264,12789965,12795718,12796723,12797285,
LOC101739696	1	BHWX01000005.1	+	11813484	11854308	11813648,11829682,11843640,	11829633,11843568,11852258,
LOC101735838	0	BHWX01000004.1	+	1543357	1556565	1543554,1544193,1545550,1545833,1552767,1553909,1555088,1555747,	1543635,1545410,1545715,1552587,1553732,1554789,1555619,1556207,
LOC101740114	1	BHWX01000008.1	-	11838845	11888509	11840516,11840982,11841144,11841633,11844035,11848318,11864743,	11840601,11841068,11841510,11843909,11848142,11864658,11888214,
LOC101739317	1	BHWX01000015.1	-	536526	540989	537725,538544,539422,540581,	538346,539302,540472,540751,
LOC119629679	1	BHWX01000002.1	-	2092003	2092681	2092446,	2092528,
LOC101737886	0	BHWX01000002.1	-	5800701	5818734	5801086,5802166,5802984,5803608,5804547,5805495,5806595,5808180,5810260,5810956,5812428,5813532,5814470,5815238,5816175,5817569,	5802041,5802814,5803550,5804449,5805333,5806470,5808058,5810187,5810744,5812289,5813413,5814334,5815073,5816029,5817422,5818577,
LOC101737062	1	BHWX01000006.1	+	14819322	14824426	14819426,14819605,14820162,14820646,14821109,	14819516,14819995,14820505,14820987,14821867,
LOC101741309	0	BHWX01000012.1	-	925405	928279	925525,925951,927007,928024,	925841,926786,927725,928122,
GeneID_692585	0	BHWX01000008.1	+	14428443	14467654	14429700,14440384,14450316,14450901,14452200,14453949,14454548,14460332,14460693,14461402,14463377,14463996,14466074,	14440269,14450190,14450827,14452132,14453854,14454483,14460264,14460619,14461285,14463261,14463908,14465901,14466519,
LOC101742402	1	BHWX01000016.1	-	8661059	8663658	8662792,	8663471,
LOC101744591	1	BHWX01000024.1	-	10520690	10522712	10522003,	10522485,
GeneID_100431179	1	BHWX01000003.1	-	10729775	10751287	10731757,10732257,10736606,10742005,10743774,10744932,10746746,10747112,10747380,10750031,10750891,	10731795,10736292,10741634,10743559,10744773,10745005,10746827,10747211,10747462,10750124,10751038,
LOC101737517	0	BHWX01000023.1	-	12057566	12063230	12059214,12061385,	12060965,12061613,
LOC101744624	1	BHWX01000022.1	+	9204415	9206851	9204696,9205060,	9204869,9205392,
LOC101741004	1	BHWX01000026.1	-	10931394	10934578	10932250,10933916,	10933670,10934372,
LOC110385115	1	BHWX01000007.1	-	13172653	13176789	13173014,13173760,13174337,13175754,	13173576,13174082,13175347,13176677,
GeneID_100271910	1	BHWX01000021.1	+	11197866	11201816	11197920,11198154,11198892,11199540,11200479,	11198037,11198780,11199445,11200389,11201177,
LOC101741676	0	BHWX01000016.1	+	3723236	3737053	3723807,3731579,	3731465,3732313,
LOC101746563	0	BHWX01000078.1	+	32208	35425	32276,32983,	32817,34623,
LOC119629767	0	BHWX01000017.1	+	2308030	2321637	2308340,2309413,2310027,2310338,2315125,	2309211,2309814,2310171,2315006,2321366,
LOC101742255	1	BHWX01000017.1	-	14833046	14866335	14835559,14837207,14840028,14842150,14843993,	14836898,14839807,14841692,14842403,14866088,
LOC692675	1	BHWX01000004.1	-	11088781	11097569	11089715,11091059,11091592,11093706,11095059,11095664,	11090911,11091343,11093472,11094975,11095626,11097326,
LOC101736365	1	BHWX01000020.1	-	1492304	1504369	1492646,1495813,1496695,1497181,1499736,1500712,1503329,	1495631,1496478,1497107,1499610,1500392,1503100,1504216,
GeneID_100124425	1	BHWX01000009.1	+	10919089	10962613	10919603,10920568,10921543,10927887,10932710,10933682,10936380,10937233,10938026,10938387,10939700,10940480,10941220,10942939,10943613,10944647,10945699,10947832,10949300,10958153,10960516,	10920426,10921389,10927788,10932578,10933578,10936269,10937061,10937965,10938349,10939463,10940434,10941152,10942793,10943504,10944472,10945562,10947663,10949190,10957938,10960337,10961382,
GeneID_100379498	1	BHWX01000018.1	+	236027	236753	236072,	236236,
LOC101745197	1	BHWX01000003.1	-	9211803	9231075	9212047,9213019,9213731,9214280,9220047,9223475,	9212820,9213570,9214161,9219932,9223196,9230918,
LOC110385410	0	BHWX01000020.1	+	7966795	7969012	7967197,	7968269,
LOC101746293	0	BHWX01000011.1	+	18877939	18907473	18878173,18878392,18900174,18901483,18902645,18903592,18904036,18905188,18905982,	18878342,18900081,18901294,18902464,18903500,18903867,18905080,18905869,18907038,
LOC101736636	0	BHWX01000026.1	+	2546068	2556933	2546105,2547325,2547939,2548067,2548751,2549088,2549698,2553455,2554493,2555258,2555901,2556238,	2547207,2547417,2547941,2548446,2548844,2549542,2553412,2554375,2554588,2555596,2555994,2556698,
GeneID_100500763	1	BHWX01000007.1	+	9729525	9741092	9729605,9731140,9733094,9734374,9735600,9736452,9737124,9737536,	9730991,9733007,9734182,9735403,9736233,9736905,9737317,9740788,
LOC101739717	1	BHWX01000024.1	+	6537179	6541493	6537524,6538027,6538607,	6537918,6538117,6539318,
LOC101737056	0	BHWX01000006.1	+	2632832	2673670	2633242,2654168,2657364,2666476,2667965,	2653946,2657189,2666350,2667846,2670892,
LOC101736983	1	BHWX01000015.1	-	5472548	5474258	5472833,	5473134,
LOC101735887	0	BHWX01000001.1	+	11808110	11812202	11808333,11808660,11809343,11810557,	11808513,11809152,11810302,11810859,
LOC101745555	0	BHWX01000016.1	-	11464524	11467477	11466148,11467216,	11466938,11467295,
GeneID_100272192	0	BHWX01000022.1	+	11710851	11718225	11710994,11711545,11712012,11712668,11713287,11714176,11717800,	11711342,11711914,11712528,11713078,11714032,11717666,11718093,
LOC119631223	1	BHWX01000004.1	+	12995735	12998296	12995950,	12996273,
LOC101743974	0	BHWX01000023.1	+	20760114	20767675	20760435,20761589,20762576,20763531,20764204,20765599,20766382,	20761423,20762466,20763365,20764129,20765487,20766248,20767018,
LOC101744272	1	BHWX01000016.1	-	1943544	1958223	1943758,1946611,1949057,1949631,1950103,1950463,1951327,1952571,1953916,1954407,1956608,	1946545,1948969,1949530,1950007,1950361,1951175,1952392,1953764,1954250,1956508,1958117,
LOC101739093	0	BHWX01000008.1	+	11574953	11577664	11575103,11576812,	11576691,11577291,
LOC101745449	0	BHWX01000028.1	+	1840395	1883278	1840659,1847810,1850181,1851018,1851713,1852646,1853075,1854039,1855267,1856192,1856755,1856952,1857380,1858091,1859071,1859545,1863831,1864650,1865409,1866368,1867725,1868805,1869750,1870755,1871149,1872532,1874682,1875636,1876247,1877648,1880103,	1847647,1850107,1850896,1851608,1852470,1852996,1853962,1855172,1856112,1856729,1856868,1857289,1857975,1858988,1859464,1863719,1864606,1865314,1866261,1867618,1868721,1869629,1870657,1871063,1872436,1874647,1875536,1876146,1877613,1880005,1881040,
LOC101740315	0	BHWX01000011.1	+	5009105	5033341	5009303,5019174,5024600,5025815,	5019157,5024492,5025717,5030153,
LOC101739437	0	BHWX01000015.1	+	12435827	12438633	12435965,12437182,	12436402,12437265,
LOC100101153	1	BHWX01000015.1	+	15956577	15958594	15956768,	15957249,
LOC101735927	1	BHWX01000016.1	+	2452093	2486563	2452754,2455079,2457754,2458358,2459707,2461096,2466617,2468777,2469944,2471421,2472772,2473761,2474963,2475808,2477723,2479570,2480432,2480984,2481950,2482687,2483090,	2454838,2457573,2458162,2459595,2460993,2466387,2468583,2469859,2471221,2472687,2473605,2474797,2475698,2477567,2478904,2480260,2480846,2481748,2482588,2482959,2485317,
LOC101741339	1	BHWX01000024.1	+	7001840	7138046	7003043,7024661,7054881,7055689,7069677,7073301,7125206,7126029,7127249,7127907,7129093,7129754,7130901,7131366,7131875,7132930,7133506,	7024593,7054748,7055605,7069562,7073113,7125034,7125948,7127087,7127795,7128974,7129650,7130737,7131248,7131776,7132828,7133364,7134405,
LOC119628367	1	BHWX01000240.1	-	9795	18863	10347,12687,13181,14113,15062,	12514,13111,13955,14877,18722,
LOC101742434	0	BHWX01000016.1	-	12701814	12733066	12702417,12703396,12703816,12705493,12707130,12707724,12708315,12710352,12711165,12720265,12721244,	12703237,12703706,12705356,12706851,12707698,12708137,12710288,12710984,12720179,12721123,12732753,
LOC101741156	1	BHWX01000006.1	+	318013	341612	318407,327454,327701,329455,331625,333498,334603,336267,338559,	327293,327539,329334,331390,333344,334465,335990,338432,341417,
LOC101735335	1	BHWX01000015.1	-	6949477	7108046	6950822,6954947,6957981,6960077,6963210,6964379,6967200,6969987,6971447,6975097,6987075,6993463,6996487,7000586,	6954810,6957725,6959870,6962970,6964229,6967059,6969860,6971332,6974929,6986859,6993293,6996353,6999943,7107601,
LOC101746670	1	BHWX01000001.1	+	8279936	8291331	8279957,8280139,8280679,8281905,8282447,8282661,8283432,8283632,8285891,8286356,8289844,	8280106,8280565,8281789,8282361,8282518,8283301,8283522,8285739,8286217,8289595,8291082,
GeneID_100174854	0	BHWX01000023.1	+	12315307	12381774	12315380,12376058,12378640,12379242,	12375975,12378536,12379222,12380874,
GeneID_100127103	1	BHWX01000001.1	+	7396606	7419580	7396799,7403659,7407659,7409738,7411900,7412218,7413294,7415603,	7403519,7407405,7409520,7411719,7412119,7413117,7415344,7418440,
LOC101740805	0	BHWX01000023.1	+	7687159	7697870	7687374,7688387,7688803,7689469,7690066,7691064,	7687491,7688617,7689268,7689816,7690951,7691257,
LOC101742647	0	BHWX01000012.1	-	4779060	4800991	4780690,4781743,4783087,4783398,4783802,4784591,4785607,4786246,4798638,	4781549,4782888,4783261,4783719,4784428,4785396,4785878,4798477,4800677,
LOC101744907	0	BHWX01000009.1	+	12035367	12052899	12035875,12036015,12047890,12048918,12049539,12051530,	12035953,12047731,12048782,12049383,12051464,12052129,
LOC101738212	1	BHWX01000003.1	-	3416706	3421216	3416941,3418289,3418930,	3418216,3418754,3421009,
LOC101736687	0	BHWX01000022.1	+	8017945	8020765	8018588,	8019745,
LOC101746533	0	BHWX01000021.1	+	11911665	11917433	11911846,11916111,	11915927,11917149,
LOC101736801	0	BHWX01000024.1	-	14744656	14760064	14744940,14745552,14748038,	14745411,14747963,14758916,
GeneID_100174974	0	BHWX01000009.1	+	5528891	5612091	5529440,5579425,5595799,5601579,5610256,5611430,	5579402,5595701,5601401,5610146,5611344,5611864,
LOC101736951	0	BHWX01000008.1	-	11272530	11276607	11274637,11275573,11275930,	11275348,11275780,11276393,
LOC101735481	1	BHWX01000006.1	+	2936148	2979120	2936263,2949227,2972741,2972877,2974355,2977651,	2949194,2972676,2972825,2974236,2977439,2978253,
LOC105842054	1	BHWX01000016.1	-	4844509	4851564	4846744,4849170,4849379,4849504,	4849040,4849274,4849435,4851441,
GeneID_100141434	1	BHWX01000026.1	-	6524379	6647020	6524625,6525631,6537841,6551647,6560486,6562740,6568332,6575333,	6525420,6537594,6551402,6560358,6562560,6568248,6575195,6646951,
